,price,order_num,product_info
242,¥149.00,4890人付款,鳄鱼男士双肩包商务休闲电脑帆布背包旅游旅行包时尚潮流学生书包
243,¥269.00,16人付款,李宁双肩包男士女士2020新款韦德系列运动包ABSQ042
244,¥6600.00,1人付款,MCM红色字母印花金属徽标铆钉拼接百搭街头潮流女士双肩包
245,¥398.00,15人付款,安踏中国英雄双肩包潮牌街头嘻哈情侣双肩包男女时尚潮流书包背包
246,¥227.00,294人付款,真皮双肩包女2019新款韩版时尚百搭大容量头层牛皮女士防盗背包潮
247,¥271.00,12人付款,商场专柜同款热销红蜻蜓双肩包冬季新款女士背包大容量复古休闲包
248,¥151.00,901人付款,Viney女包包新款2019斜挎包2020百搭真皮相机迷你宽带潮小单肩包
249,¥2398.00,0人付款,迪桑娜包包双肩包运动休闲女包 2020新款型旅系列时尚旅行背包
250,¥2430.00,2人付款,moschino/莫斯奇诺多色金属小熊缝线女包双肩包背包
251,¥189.00,599人付款,Dickies潮牌印花Logo双肩包校园大学生男女情侣纯色背包正品C201
252,¥4090.00,4人付款,TUMI/途明Voyageur系列时尚休闲潮流女士Rivas双肩背包
253,¥268.00,86人付款,【品类日】Vans范斯 女子背包双肩包 棋盘格印花BACKPACK官方正品
254,¥499.00,100人付款,Samsonite/新秀丽时尚休闲双肩包男高端商务背包轻潮电脑包36B10
255,¥529.00,10人付款,TeenieWeenie小熊秋冬字母迷你双肩包女背包中国新年款红色小包包
256,¥360.00,72人付款,Vans范斯 男女背包双肩包 运动休闲红白格纹BACKPACK官方正品
257,¥499.00,309人付款,Samsonite/新秀丽时尚休闲双肩包男高端商务背包潮轻电脑包36B10
258,¥2499.00,3人付款,【直营】 COACH 蔻驰 女士经典标志涂层帆布双肩背包 32754
259,¥159.00,55人付款,Skechers斯凯奇横冲直撞明星同款男女双肩背包运动休闲包L120U097
260,¥239.00,139人付款,Hype黑白格子双肩包女背包简约百搭ins风潮牌韩版高中大学生书包
261,¥99.90,13人付款,优哈包包2020新款韩版潮流双肩包女士时尚超火旅行包软皮大容量包
262,¥339.00,0人付款,Skechers斯凯奇男女同款字母印花满印双肩背包运动休闲包L220U004
263,¥399.90,68人付款,迪卡侬休闲旅行包出差大容量户外防雨罩男女书包登山包双肩包FOR3
264,¥528.00,26人付款,法缇斯新款大容量复古文艺真皮双肩包女手工软皮头层牛皮休闲背包
265,¥139.00,105人付款,双肩包女2020新款韩版春夏单肩小包包百搭时尚潮小清新迷你小背包
266,¥85.00,73人付款,阪元宿宿ins大容量印花双肩包女韩版潮休闲背包中学生书包旅行包
267,¥268.00,743人付款,真皮双肩包女2020新款韩版时尚百搭大容量头层牛皮女士防盗背包潮
268,¥308.00,126人付款,WFF女包时尚真皮网红包包女2020新款潮双肩包迷小包休闲软皮背包
269,¥99.90,4人付款,优哈款双肩包女2020春夏新款韩版时尚卡通背包纯色女包学院风包包
270,¥1399.00,11人付款,Michael KorsMK双肩包新款菱格小香风背包小号双肩包女包
271,¥1798.00,0人付款,迪桑娜礼赞女包潮流撞色复古双肩包 羊皮质感包包休闲手提包背包
272,¥149.00,636人付款,华为旗下荣耀亲选双肩包书包背包男女学生商务大学生大容量防水
